id_client,mariee,retraite,a_charge,genre,facture_mensuelle,telephone,plusieurs_numeros,internet,total_factures,contrat,facture_par_mail,type_de_paiement,client_depuis_mois,sortie_client
DSEWS77991,0,0,0,H,68.350,Oui,No,ADSL,1299.800,Month-to-month,1,Electronic check,18,No
CGBUZ22393,1,0,0,F,60.500,Oui,No,ADSL,3145.150,One year,1,Bank transfer (automatic),51,No
FEPBZ62783,0,0,0,F,20.250,Oui,No,Non,186.150,Month-to-month,0,Mailed check,9,No
NQCPY62156,0,0,0,H,99.700,Oui,Yes,Fibre,1566.750,Month-to-month,1,Electronic check,15,No
WDBXM04015,1,0,1,H,105.550,Oui,Yes,Fibre,7542.250,Two year,1,Bank transfer (automatic),72,No
JKNAE45733,0,0,1,H,19.350,Oui,No,Non,212.300,Two year,0,Bank transfer (automatic),12,No
QLUZP03438,0,0,0,H,39.600,Non,No phone service,ADSL,2424.500,Two year,0,Bank transfer (automatic),60,No
GGDWG68783,1,0,0,F,19.400,Oui,No,Non,641.150,Month-to-month,0,Bank transfer (automatic),32,No
DVNDC98408,0,0,0,H,80.500,Oui,No,Fibre,463.050,Month-to-month,1,Credit card (automatic),6,Yes
WFZSY03277,1,0,1,H,100.000,Oui,Yes,Fibre,3835.550,One year,0,Electronic check,39,No
UEZOX47701,0,0,0,H,74.750,Oui,No,Fibre,144.800,Month-to-month,1,Electronic check,2,No
BSWXX82315,0,0,0,H,79.050,Oui,Yes,Fibre,5552.500,One year,1,Credit card (automatic),71,No
FSSMF56737,0,0,0,F,60.150,Oui,Yes,ADSL,60.150,Month-to-month,1,Electronic check,1,Yes
OVPWV80861,0,0,0,H,80.200,Oui,No,Fibre,181.100,Month-to-month,1,Electronic check,2,Yes
NIAUV96809,1,0,1,F,109.700,Oui,Yes,Fibre,8129.300,Two year,0,Credit card (automatic),72,No
KYSAY19219,0,0,0,F,68.600,Oui,Yes,ADSL,2877.050,One year,1,Electronic check,41,No
GWGOW93347,1,1,0,H,74.850,Oui,Yes,Fibre,485.250,Month-to-month,1,Electronic check,7,No
YRBXD65226,1,1,0,H,94.550,Oui,Yes,Fibre,3365.400,Month-to-month,1,Electronic check,35,No
IMISP88191,0,0,0,H,80.450,Oui,Yes,Fibre,2429.100,Month-to-month,1,Electronic check,31,No
ODEVH46523,1,0,1,H,24.450,Oui,Yes,Non,1088.250,Two year,0,Mailed check,45,No
HFWSV02361,0,0,0,H,93.350,Oui,Yes,Fibre,1444.650,Month-to-month,1,Electronic check,15,Yes
ASHZJ58491,0,0,1,H,20.050,Oui,No,Non,552.900,One year,0,Credit card (automatic),27,No
LHTMA64863,1,1,0,F,90.700,Oui,Yes,Fibre,2835.500,One year,1,Electronic check,31,No
LPGTI41741,1,0,1,F,66.500,Oui,No,ADSL,2728.600,One year,1,Bank transfer (automatic),41,Yes
TRPFD73694,0,0,0,H,18.800,Oui,No,Non,279.200,One year,0,Mailed check,19,No
WIOLX62079,1,0,1,F,58.600,Non,No phone service,ADSL,1502.650,Month-to-month,1,Credit card (automatic),25,Yes
SGKCL59478,1,0,1,F,105.350,Oui,Yes,Fibre,1559.250,Month-to-month,1,Bank transfer (automatic),15,No
OOLTO05083,1,0,1,F,71.650,Oui,No,Fibre,135.750,Month-to-month,1,Electronic check,2,No
PNAGI81828,0,0,0,H,50.250,Oui,No,ADSL,593.750,Month-to-month,0,Bank transfer (automatic),12,Yes
XYMFH20707,0,1,0,F,79.350,Oui,Yes,Fibre,1835.300,Month-to-month,1,Mailed check,23,No
VWVGU35305,1,0,1,F,19.900,Oui,No,Non,400.300,Month-to-month,0,Mailed check,22,No
QNVAS02181,1,0,1,H,100.550,Oui,Yes,Fibre,7113.750,One year,0,Bank transfer (automatic),71,No
UMTRK77486,0,1,1,F,101.300,Oui,Yes,Fibre,2974.500,Month-to-month,1,Electronic check,30,No
QNOKA48474,0,0,0,F,44.900,Oui,No,ADSL,44.900,Month-to-month,1,Bank transfer (automatic),1,Yes
UXXVS55379,1,0,0,F,19.250,Oui,No,Non,375.250,Month-to-month,0,Bank transfer (automatic),20,No
MCYZG47278,0,0,0,H,55.550,Oui,No,ADSL,55.550,Month-to-month,0,Mailed check,1,No
RMNHO22112,1,0,1,F,85.300,Oui,Yes,ADSL,5560.000,Two year,0,Bank transfer (automatic),68,No
BCKYI30619,0,0,0,H,19.900,Oui,No,Non,283.750,Month-to-month,0,Mailed check,14,No
JCOLN44641,1,0,1,H,19.850,Oui,No,Non,35.900,One year,0,Mailed check,2,Yes
IMVYU74599,0,0,0,H,69.950,Oui,Yes,ADSL,2657.550,Month-to-month,0,Electronic check,38,No
PRHFK89698,0,0,0,H,19.650,Oui,No,Non,411.250,One year,0,Mailed check,18,No
EENBN15503,0,0,0,F,104.350,Oui,Yes,Fibre,3205.600,Month-to-month,0,Electronic check,31,No
IJNDK86198,1,0,1,F,64.050,Oui,No,ADSL,4492.900,Two year,0,Credit card (automatic),71,No
GMVQO07955,1,0,0,H,109.900,Oui,Yes,Fibre,7332.400,One year,0,Credit card (automatic),67,No
KXAPS39673,1,0,0,H,92.300,Oui,Yes,ADSL,6719.900,Two year,0,Credit card (automatic),72,No
NJYBX37575,1,1,0,H,106.350,Oui,Yes,Fibre,3520.750,Month-to-month,0,Bank transfer (automatic),32,Yes
QOQTK29517,0,0,1,H,80.800,Oui,Yes,Fibre,332.450,Month-to-month,0,Credit card (automatic),4,Yes
CANVH11836,1,0,0,F,60.000,Oui,No,ADSL,1347.150,One year,0,Bank transfer (automatic),23,No
HQWJU75207,1,0,1,F,67.450,Oui,Yes,ADSL,4508.650,Month-to-month,1,Bank transfer (automatic),66,No
ILGWO28836,0,1,0,H,104.900,Oui,Yes,Fibre,5913.950,Month-to-month,1,Bank transfer (automatic),57,No
CXOTM07258,0,0,0,F,89.650,Oui,Yes,ADSL,3348.100,One year,1,Credit card (automatic),36,No
WQDRE30583,0,0,0,H,25.150,Non,No phone service,ADSL,331.850,Month-to-month,1,Bank transfer (automatic),13,No
GJJIQ89313,0,0,0,F,83.300,Oui,Yes,Fibre,803.300,Month-to-month,1,Electronic check,9,Yes
OBWQR67865,1,0,1,F,80.850,Oui,No,Fibre,356.100,Month-to-month,1,Electronic check,5,No
OGYTD29908,1,0,0,F,86.150,Oui,Yes,ADSL,5883.850,Two year,0,Bank transfer (automatic),67,No
YPQFJ58756,0,0,0,H,69.900,Oui,No,Fibre,69.900,Month-to-month,1,Electronic check,1,Yes
MIIZL29841,0,0,0,H,74.800,Oui,No,Fibre,321.900,Month-to-month,1,Bank transfer (automatic),4,Yes
CBBOM66538,0,0,0,F,70.300,Oui,No,Fibre,70.300,Month-to-month,1,Electronic check,1,Yes
DGXPZ24844,1,0,1,F,19.550,Oui,No,Non,658.950,Month-to-month,1,Mailed check,31,Yes
RZNME75876,0,0,0,H,43.300,Oui,No,ADSL,123.650,Month-to-month,1,Electronic check,3,Yes
ONCAR38552,1,0,1,F,78.900,Oui,No,Fibre,299.750,Month-to-month,1,Mailed check,4,No
PHWON21055,1,0,0,F,95.000,Oui,Yes,Fibre,3008.150,Month-to-month,1,Credit card (automatic),33,No
WGCIR45342,1,0,1,F,25.150,Oui,Yes,Non,1509.900,Two year,0,Credit card (automatic),58,No
LMFLX88158,1,0,1,H,25.400,Oui,Yes,Non,546.850,Month-to-month,1,Bank transfer (automatic),25,No
ZRDBZ84438,0,0,0,H,76.050,Oui,Yes,Fibre,318.900,Month-to-month,1,Electronic check,4,Yes
MQJTP15911,1,1,0,H,93.650,Oui,Yes,Fibre,4839.150,One year,1,Bank transfer (automatic),51,No
DTODC15595,0,0,0,H,25.150,Non,No phone service,ADSL,468.350,Month-to-month,1,Bank transfer (automatic),19,No
JOJAI30949,0,0,0,H,74.150,Oui,Yes,Fibre,1387.000,Month-to-month,0,Mailed check,18,No
VDUDS56503,0,0,0,F,24.250,Non,No phone service,ADSL,96.050,Month-to-month,1,Mailed check,4,Yes
IZETN30962,0,0,0,F,78.100,Oui,No,Fibre,947.300,Month-to-month,0,Bank transfer (automatic),12,Yes
YRILK32548,0,1,0,H,88.200,Oui,Yes,Fibre,1775.800,Month-to-month,1,Electronic check,19,Yes
ZGGAW78133,0,1,0,H,96.600,Oui,Yes,Fibre,2877.950,Month-to-month,1,Bank transfer (automatic),31,No
OZRIO57566,1,1,0,H,64.050,Oui,Yes,ADSL,3902.600,One year,0,Bank transfer (automatic),61,No
DJTSV10165,0,1,0,H,69.700,Oui,No,Fibre,572.850,Month-to-month,1,Electronic check,8,No
HMGYF52042,1,0,1,F,87.200,Oui,No,ADSL,4345.000,One year,1,Mailed check,49,No
LVWZB36692,0,0,0,H,51.000,Non,No phone service,ADSL,305.950,Month-to-month,1,Mailed check,5,Yes
GVSIL25775,1,0,1,H,73.450,Oui,Yes,ADSL,2661.100,One year,1,Bank transfer (automatic),35,No
VVSGW14449,1,0,0,H,115.650,Oui,Yes,Fibre,7968.850,One year,0,Credit card (automatic),70,Yes
JPRRN54196,0,0,0,H,101.450,Oui,Yes,Fibre,101.450,Month-to-month,1,Electronic check,1,Yes
KKSLS46738,0,0,0,F,87.600,Oui,No,Fibre,2724.250,Month-to-month,0,Electronic check,31,No
NIHPT44413,0,1,0,F,74.300,Oui,No,Fibre,940.350,Month-to-month,1,Electronic check,13,Yes
IKYZQ33155,1,0,1,H,50.800,Non,No phone service,ADSL,1386.800,One year,0,Mailed check,28,No
DLWQN47269,0,1,0,H,70.350,Oui,Yes,ADSL,3454.600,Month-to-month,1,Bank transfer (automatic),50,No
KEVRP26829,0,1,0,F,20.050,Oui,No,Non,417.000,One year,1,Mailed check,22,No
AWNAU47303,1,0,1,H,60.700,Non,No phone service,ADSL,2234.550,One year,0,Credit card (automatic),36,No
LDKFL85641,1,0,0,H,106.000,Oui,Yes,Fibre,4178.650,One year,1,Bank transfer (automatic),40,No
IDVPU30972,1,0,1,H,50.100,Oui,Yes,ADSL,910.450,Month-to-month,0,Credit card (automatic),19,No
KLZAR57297,1,0,1,F,80.850,Oui,No,Fibre,302.750,Month-to-month,0,Electronic check,4,Yes
TWCAU63529,0,0,0,F,86.450,Oui,Yes,Fibre,3029.100,Month-to-month,1,Electronic check,35,Yes
OKETD82635,0,0,0,F,68.900,Oui,Yes,ADSL,1370.350,Month-to-month,1,Credit card (automatic),20,No
OXETB66989,0,0,0,H,20.400,Oui,No,Non,231.450,Two year,0,Mailed check,11,No
CIBHB45379,1,0,1,F,20.250,Oui,No,Non,172.350,One year,0,Mailed check,9,No
JCNZS32301,1,0,1,F,99.000,Oui,Yes,Fibre,7061.650,Two year,1,Credit card (automatic),71,No
UXOVO10438,0,0,0,F,113.150,Oui,Yes,Fibre,7993.300,Two year,1,Credit card (automatic),71,No
YOQBQ34109,0,0,0,F,79.200,Oui,No,ADSL,2497.200,Two year,0,Mailed check,31,No
DKEBR83755,0,1,0,F,69.600,Oui,No,Fibre,69.600,Month-to-month,1,Electronic check,1,Yes
OEBEY45086,1,0,0,H,75.500,Oui,No,ADSL,2424.450,One year,1,Credit card (automatic),31,No
ONTOV01516,0,0,0,F,70.900,Oui,No,Fibre,70.900,Month-to-month,0,Mailed check,1,Yes
GCYMI58845,0,0,0,H,69.400,Oui,No,Fibre,69.400,Month-to-month,0,Mailed check,1,Yes
HBJHH43556,1,0,1,H,79.700,Oui,Yes,ADSL,5293.400,Two year,1,Electronic check,67,Yes
UBQFS96993,1,1,0,F,94.500,Oui,Yes,Fibre,4156.800,Month-to-month,1,Electronic check,43,No
UYUQS76587,1,1,0,H,86.550,Oui,No,Fibre,1857.250,Month-to-month,0,Bank transfer (automatic),21,No
TINQT42208,1,0,0,F,106.350,Oui,Yes,Fibre,6751.350,Month-to-month,1,Electronic check,61,No
IRDHS71158,1,0,0,F,24.650,Oui,Yes,Non,1830.050,Two year,0,Bank transfer (automatic),72,No
WCWXT32832,1,0,1,H,25.400,Oui,Yes,Non,153.300,Two year,0,Mailed check,6,No
EJDOX17091,1,0,1,F,19.750,Oui,No,Non,948.900,Two year,0,Mailed check,47,No
KXYZN72442,0,0,0,F,20.450,Oui,No,Non,527.350,One year,0,Credit card (automatic),24,No
YAQAA97621,0,0,0,H,81.400,Oui,Yes,Fibre,3213.750,One year,0,Credit card (automatic),39,No
TSLAG27995,1,0,1,F,25.300,Oui,Yes,Non,1748.550,Two year,1,Bank transfer (automatic),65,No
KGSLC02353,0,0,0,F,85.550,Oui,No,Fibre,85.550,Month-to-month,1,Credit card (automatic),1,Yes
YLNTD97415,0,0,0,H,87.950,Oui,Yes,Fibre,522.350,Month-to-month,1,Bank transfer (automatic),6,No
LGQCY37911,1,1,0,F,100.650,Oui,Yes,Fibre,5688.050,Month-to-month,1,Bank transfer (automatic),56,Yes
NVSQN58296,1,0,0,F,68.750,Oui,No,ADSL,1689.450,One year,1,Bank transfer (automatic),23,No
VLJMV65516,1,0,0,H,20.050,Oui,No,Non,679.000,Two year,0,Credit card (automatic),34,No
ZSLJM18666,0,0,0,H,20.500,Oui,No,Non,402.850,Month-to-month,0,Credit card (automatic),21,No
HMGPY08858,0,0,0,H,69.400,Oui,Yes,ADSL,4237.500,Two year,0,Bank transfer (automatic),62,No
JAMLX56563,0,0,0,H,19.850,Oui,No,Non,1253.650,Two year,0,Bank transfer (automatic),62,No
JMTTQ72457,0,0,0,F,111.500,Oui,Yes,Fibre,5703.250,One year,1,Electronic check,51,No
ZKVAF24462,1,0,0,H,56.800,Oui,Yes,ADSL,1074.650,Month-to-month,0,Credit card (automatic),18,No
CEBNN65991,0,0,0,F,73.950,Oui,No,Fibre,2524.450,Month-to-month,1,Credit card (automatic),34,Yes
DZLYR59987,1,0,0,F,94.350,Oui,Yes,Fibre,5703.000,Two year,1,Bank transfer (automatic),61,No
WOZCM42233,0,1,0,H,49.950,Oui,No,ADSL,107.100,Month-to-month,0,Mailed check,2,No
LTJNE49929,1,0,1,H,55.300,Oui,Yes,ADSL,3983.600,Two year,0,Bank transfer (automatic),72,No
ESFLK80085,1,0,0,F,110.500,Oui,No,Fibre,5835.500,One year,0,Electronic check,53,No
EDBPQ35699,0,0,0,F,84.350,Oui,Yes,Fibre,1938.050,Month-to-month,1,Electronic check,24,No
NSDOA35001,1,0,1,H,70.800,Oui,Yes,ADSL,4859.950,Two year,0,Credit card (automatic),68,No
ZCMCX85717,1,0,1,F,60.000,Non,No phone service,ADSL,2768.650,Two year,1,Credit card (automatic),47,No
YPGHK66862,0,1,0,H,85.500,Oui,No,Fibre,4042.300,Month-to-month,0,Mailed check,47,Yes
HDQHG71682,1,0,1,F,19.200,Oui,No,Non,702.900,Month-to-month,0,Bank transfer (automatic),36,No
VQXAM03105,0,0,0,H,19.850,Oui,No,Non,178.800,Month-to-month,0,Mailed check,9,No
WPXBT30969,1,0,1,F,100.700,Oui,Yes,Fibre,6018.650,One year,1,Credit card (automatic),61,No
EOFPT22343,1,0,0,H,79.350,Oui,No,ADSL,5753.250,Two year,1,Bank transfer (automatic),72,No
PPAXN64618,1,0,1,F,54.950,Oui,No,ADSL,1916.000,One year,1,Bank transfer (automatic),35,No
ILCYT28096,1,0,0,F,26.800,Oui,Yes,Non,733.550,One year,1,Mailed check,25,No
XCBDQ49581,0,1,0,H,101.400,Oui,Yes,Fibre,3496.300,Month-to-month,1,Electronic check,35,Yes
OMNJE59893,1,0,1,F,57.600,Non,No phone service,ADSL,1367.750,One year,0,Electronic check,24,No
YCUTE10434,1,0,0,H,25.150,Oui,Yes,Non,1327.150,Two year,1,Credit card (automatic),56,Yes
EYFXX74027,0,1,0,H,93.600,Oui,Yes,Fibre,2404.100,Month-to-month,1,Electronic check,26,No
JYWTO18134,1,0,0,F,80.450,Oui,Yes,Fibre,5737.600,Two year,0,Bank transfer (automatic),72,No
LMBHI70326,0,0,0,F,64.650,Oui,Yes,ADSL,2347.850,One year,0,Bank transfer (automatic),37,No
MYQKX91917,1,0,0,F,75.150,Oui,No,Fibre,496.900,Month-to-month,1,Bank transfer (automatic),7,Yes
AMORA11967,0,0,0,H,73.600,Oui,Yes,Fibre,520.000,Month-to-month,0,Electronic check,7,Yes
IYCGT05652,0,0,0,H,78.600,Oui,Yes,ADSL,5356.450,One year,1,Credit card (automatic),69,Yes
WOCMK81482,1,0,1,H,19.600,Oui,No,Non,125.000,Two year,0,Credit card (automatic),8,No
XSKYQ47767,1,0,1,F,30.250,Non,No phone service,ADSL,368.850,One year,0,Credit card (automatic),12,No
TBRZZ39358,1,0,1,H,25.700,Oui,Yes,Non,1110.500,One year,0,Mailed check,44,No
DPSIA91142,1,0,1,H,81.000,Oui,Yes,ADSL,5750.000,Two year,0,Credit card (automatic),72,No
ILDAL31437,0,0,0,H,94.450,Oui,Yes,Fibre,5124.600,Month-to-month,1,Electronic check,56,Yes
DVVSW19523,1,0,0,F,20.100,Oui,No,Non,184.400,One year,0,Mailed check,10,No
IKPYH38718,0,1,0,H,69.100,Oui,No,Fibre,69.100,Month-to-month,0,Electronic check,1,Yes
ZPKFI32098,1,0,1,H,54.250,Oui,Yes,ADSL,2538.200,Month-to-month,0,Electronic check,47,No
LAMOB46253,0,0,0,H,20.400,Oui,No,Non,905.550,Two year,0,Credit card (automatic),44,No
BMCLM98373,0,0,0,H,78.500,Oui,No,Fibre,242.050,Month-to-month,1,Electronic check,3,Yes
OGPJL40806,0,0,0,F,71.150,Oui,Yes,ADSL,563.650,Month-to-month,0,Electronic check,8,Yes
LHDYT07873,0,0,0,H,20.600,Oui,No,Non,330.250,Month-to-month,1,Credit card (automatic),16,No
MVJCD30711,1,0,1,H,82.300,Oui,Yes,ADSL,5815.150,Two year,0,Bank transfer (automatic),72,No
GKXMW78252,0,0,0,F,45.800,Oui,No,ADSL,45.800,Month-to-month,0,Electronic check,1,Yes
NNFWD67261,1,1,0,F,89.450,Oui,No,Fibre,6435.250,Two year,0,Credit card (automatic),71,No
PTRYM58206,1,1,0,F,68.450,Oui,Yes,ADSL,4014.000,One year,1,Credit card (automatic),56,No
RDVIG77856,1,0,1,F,19.300,Oui,No,Non,54.700,Month-to-month,0,Mailed check,3,No
IFUVM07743,1,0,1,H,65.150,Oui,Yes,ADSL,723.350,Month-to-month,1,Bank transfer (automatic),11,No
PJOCK20543,0,0,0,F,80.550,Oui,Yes,ADSL,4847.050,One year,0,Credit card (automatic),60,No
HKSBS77894,1,1,0,F,105.200,Oui,Yes,Fibre,4599.150,One year,1,Bank transfer (automatic),42,No
LADHQ66294,0,0,0,F,50.950,Oui,No,ADSL,123.050,Month-to-month,0,Mailed check,2,No
TQOZW13854,0,0,0,F,20.450,Oui,No,Non,147.550,Month-to-month,1,Credit card (automatic),9,No
VOQCH14529,0,0,0,H,75.100,Oui,Yes,Fibre,75.100,Month-to-month,1,Electronic check,1,No
XACET02987,1,0,1,H,50.200,Non,No phone service,ADSL,2554.000,Two year,0,Mailed check,52,No
DVOIQ70288,0,1,0,H,99.050,Oui,Yes,Fibre,3395.800,Month-to-month,1,Electronic check,35,Yes
PRTNT56163,0,0,1,H,19.400,Oui,No,Non,374.500,Month-to-month,1,Electronic check,20,Yes
LSYCE37332,1,0,0,F,75.350,Oui,No,Fibre,1114.550,Month-to-month,0,Bank transfer (automatic),15,No
VOFYX94321,0,0,0,H,70.800,Oui,No,Fibre,1207.000,Month-to-month,1,Electronic check,17,No
KRXXO60321,0,0,0,H,90.250,Oui,No,Fibre,2755.350,Month-to-month,1,Electronic check,30,Yes
IMKZG13936,0,0,0,F,95.850,Oui,No,Fibre,95.850,Month-to-month,1,Electronic check,1,No
IESCP01953,1,0,0,H,85.250,Oui,Yes,Fibre,855.300,Month-to-month,1,Electronic check,10,Yes
UXTPG75621,0,0,0,F,70.150,Oui,No,Fibre,886.700,Month-to-month,1,Mailed check,13,No
TABEH26565,1,0,0,H,100.200,Oui,Yes,Fibre,420.200,Month-to-month,1,Electronic check,4,Yes
PDADH20558,0,1,0,F,70.400,Oui,No,Fibre,204.700,Month-to-month,1,Electronic check,3,Yes
WFBHU28903,0,0,0,F,79.850,Oui,Yes,ADSL,4786.100,One year,0,Credit card (automatic),59,No
GNYDG65514,1,0,1,F,80.900,Oui,No,Fibre,1152.800,Month-to-month,1,Bank transfer (automatic),14,No
DZUOY26721,0,0,0,H,25.150,Non,No phone service,ADSL,25.150,Month-to-month,1,Electronic check,1,Yes
HVGBG71427,1,1,0,H,103.000,Oui,Yes,Fibre,4414.300,Month-to-month,1,Electronic check,43,Yes
FOKWR45467,0,0,0,F,74.750,Oui,Yes,Fibre,1129.350,Month-to-month,1,Credit card (automatic),16,No
GIDIT63132,0,1,0,H,54.450,Non,No phone service,ADSL,2854.550,Month-to-month,1,Electronic check,53,Yes
YHXGG44303,0,0,1,F,25.450,Oui,Yes,Non,84.200,Month-to-month,1,Mailed check,4,No
CBVOE51465,0,0,0,F,75.100,Oui,No,Fibre,1212.850,Month-to-month,0,Bank transfer (automatic),16,No
GSATL96199,0,0,0,F,55.450,Oui,No,ADSL,2444.250,One year,0,Electronic check,43,No
ELEHO88087,0,1,0,H,81.250,Oui,Yes,Fibre,585.950,Month-to-month,1,Electronic check,8,Yes
UMGQA96443,1,0,1,H,49.150,Oui,No,ADSL,295.650,Month-to-month,1,Electronic check,6,No
TZDGH88539,0,0,0,F,111.600,Oui,Yes,Fibre,8012.750,Two year,1,Bank transfer (automatic),72,No
WRNGR39992,1,0,1,F,49.750,Non,No phone service,ADSL,3069.450,Month-to-month,1,Electronic check,60,No
ARZLG29237,1,0,1,H,19.700,Oui,No,Non,,One year,1,Mailed check,0,No
OPBXW08712,0,0,0,F,20.050,Oui,No,Non,39.250,Month-to-month,1,Mailed check,2,No
HKOVS96916,1,0,0,F,90.150,Oui,Yes,ADSL,4916.950,One year,1,Electronic check,55,No
VERSM14276,1,0,0,F,98.700,Oui,No,Fibre,5669.500,Month-to-month,1,Electronic check,56,No
PHBTI12989,1,0,1,H,84.800,Oui,Yes,Fibre,6152.400,Two year,1,Electronic check,71,No
EKDPQ46627,0,0,0,H,62.050,Oui,Yes,ADSL,118.300,Month-to-month,0,Bank transfer (automatic),2,Yes
RCVNS62615,0,0,0,F,73.900,Oui,No,ADSL,3160.550,One year,0,Credit card (automatic),42,Yes
LMSQS69461,1,1,0,H,89.050,Oui,Yes,Fibre,2177.450,One year,1,Electronic check,25,Yes
RMJIK20752,1,0,1,F,49.400,Oui,No,ADSL,232.550,Month-to-month,1,Mailed check,5,No
ZKPAI32588,1,0,1,H,116.600,Oui,Yes,Fibre,8337.450,Two year,1,Bank transfer (automatic),72,No
XFEHK93696,1,1,0,F,80.600,Oui,Yes,Fibre,2656.500,Month-to-month,1,Bank transfer (automatic),33,Yes
IQCTX35365,1,1,0,H,85.300,Oui,Yes,Fibre,2661.100,Month-to-month,0,Electronic check,32,Yes
IMQOS87527,1,0,1,H,20.100,Oui,No,Non,85.100,One year,0,Mailed check,5,No
OWRHQ98505,1,0,0,F,74.100,Oui,Yes,Fibre,228.000,Month-to-month,1,Credit card (automatic),3,Yes
VULGZ01966,1,1,0,F,84.350,Oui,Yes,Fibre,474.900,Month-to-month,1,Electronic check,6,Yes
RNCJT57481,0,0,0,H,106.500,Oui,Yes,Fibre,7348.800,Two year,1,Bank transfer (automatic),69,Yes
XUTSN09284,0,0,0,F,80.500,Oui,No,Fibre,1011.800,Month-to-month,1,Electronic check,13,No
YKYTC76111,1,0,1,H,75.000,Oui,No,Fibre,1573.950,Month-to-month,0,Bank transfer (automatic),22,No
KNFAJ09164,1,0,0,H,69.900,Oui,Yes,ADSL,4226.700,Two year,1,Mailed check,61,No
BMBTJ20457,0,1,0,F,59.450,Non,No phone service,ADSL,1884.650,Month-to-month,1,Bank transfer (automatic),33,No
LVHGK04714,1,0,0,H,73.000,Oui,Yes,ADSL,3001.200,One year,1,Electronic check,41,Yes
KSVVJ19504,1,0,0,F,113.300,Oui,Yes,Fibre,5032.250,One year,0,Mailed check,45,No
BEKZM15685,1,1,0,H,90.050,Oui,Yes,ADSL,6333.400,Two year,0,Credit card (automatic),70,No
ESFUW34006,1,0,1,H,57.550,Oui,No,ADSL,3046.400,Two year,0,Bank transfer (automatic),55,Yes
YKGXB97466,1,0,1,H,44.250,Non,No phone service,ADSL,2276.100,One year,0,Bank transfer (automatic),52,No
AVWCY63387,0,0,0,H,40.150,Non,No phone service,ADSL,130.750,Month-to-month,1,Mailed check,3,Yes
RVDTZ71367,0,1,0,H,45.250,Non,No phone service,ADSL,3264.450,One year,1,Electronic check,70,Yes
ZUVBH51412,0,0,1,F,93.000,Oui,No,Fibre,870.250,Month-to-month,0,Bank transfer (automatic),9,No
YIQQA87796,1,0,1,H,19.800,Oui,No,Non,350.100,One year,0,Mailed check,21,No
TSOFF48778,1,0,1,F,75.750,Oui,Yes,ADSL,4264.250,One year,1,Bank transfer (automatic),55,No
UNCIP03035,0,0,0,H,65.000,Oui,Yes,ADSL,2531.800,One year,0,Mailed check,41,No
QXWWE64856,0,0,1,F,26.000,Oui,Yes,Non,1638.700,Two year,0,Bank transfer (automatic),62,No
RYATB66186,0,0,0,F,79.550,Oui,Yes,Fibre,79.550,Month-to-month,1,Mailed check,1,Yes
RDDLZ78721,0,1,0,F,54.900,Oui,Yes,ADSL,3725.500,Month-to-month,0,Electronic check,67,No
PWQVC91997,1,0,0,F,79.700,Oui,Yes,ADSL,4786.150,One year,1,Credit card (automatic),63,No
TKNYO69922,1,0,0,H,69.000,Oui,Yes,ADSL,2669.450,One year,0,Credit card (automatic),38,No
JHPFW02146,1,0,0,F,57.800,Non,No phone service,ADSL,4039.300,Two year,0,Bank transfer (automatic),70,No
CDOGY93131,1,0,1,H,19.600,Oui,No,Non,717.300,Month-to-month,0,Electronic check,38,No
KYRCV66373,1,0,1,F,30.500,Non,No phone service,ADSL,167.200,Month-to-month,1,Electronic check,5,No
MNKLV35214,0,0,0,H,49.700,Oui,No,ADSL,1167.800,Month-to-month,1,Mailed check,24,No
NNHNY46525,1,0,0,H,73.850,Oui,Yes,Fibre,1284.200,Month-to-month,1,Bank transfer (automatic),16,Yes
CVMDX54725,0,0,0,F,38.900,Non,No phone service,ADSL,2719.200,Two year,0,Mailed check,68,No
FZBJK83845,1,0,1,F,100.600,Oui,Yes,Fibre,5611.700,Month-to-month,1,Electronic check,57,No
LBNQL25196,1,1,0,H,104.350,Oui,Yes,Fibre,6339.450,One year,1,Electronic check,60,No
MMKGR20656,0,0,0,F,71.000,Oui,Yes,ADSL,2080.100,One year,1,Credit card (automatic),29,No
ORFBO00023,1,0,1,F,65.600,Oui,No,ADSL,593.300,One year,1,Mailed check,9,No
VNFKL29613,1,0,0,F,25.950,Oui,Yes,Non,1801.900,Two year,1,Credit card (automatic),71,No
GCYEC60387,0,0,0,F,54.150,Non,No phone service,ADSL,1240.250,Month-to-month,1,Credit card (automatic),24,Yes
DKWBL00673,0,1,0,H,49.250,Oui,No,ADSL,91.100,Month-to-month,1,Electronic check,2,Yes
ETQDK28045,0,0,1,H,20.550,Oui,No,Non,1357.100,Two year,0,Mailed check,66,No
DQHEW08952,1,0,0,H,104.300,Oui,Yes,Fibre,5278.150,Month-to-month,1,Electronic check,54,Yes
GZHZE92394,1,0,0,F,113.650,Oui,Yes,Fibre,8124.200,Two year,1,Credit card (automatic),72,No
FPMOF12411,0,0,0,H,19.650,Oui,No,Non,1025.050,Two year,0,Mailed check,52,No
TCZHQ66895,0,1,0,F,78.950,Oui,No,Fibre,378.400,Month-to-month,0,Electronic check,5,Yes
FUREZ48256,1,0,0,H,20.250,Oui,No,Non,835.500,Two year,0,Electronic check,42,No
JOSRX49591,1,0,0,F,44.600,Oui,No,ADSL,80.550,Month-to-month,1,Credit card (automatic),2,Yes
